SATKER,DINAS KESEHATANANY,,,,,,,,,,,,
Nama Barang,ANY,,,,,,,,,,,,
,,,,,,,,,,,,,
Provinsi,Kota,SATKER,SKPD,Gudang,Jenis Barang,Kode Barang,No,Tanggal Beli,Nama Barang,Satuan,Jumlah,Harga,Total Harga
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,17271,792.,2020-01-02,CETAK MAP KOP DINAS,Pak,2,134660,269320
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,21600,793.,2020-01-02,CETAK POSTER PROGRAM KUSTA,Buah,100,28000,2800000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,21602,794.,2020-01-02,CETAK POSTER PROGRAM PNEUMONIA,Buah,100,28000,2800000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,21605,795.,2020-01-02,CETAK POSTER PROGRAM TB,Buah,109,28000,3052000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20159,796.,2020-01-02,CETAK POSTER TENTANG PENGETAHUAN KOMPREHENSIF HIV/AIDS,Buah,10,60000,600000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19822,797.,2020-01-02,CETAKAN TB-03,Buah,69,50000,3450000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19823,798.,2020-01-02,CETAKAN TB-04,Buah,67,50000,3350000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19824,799.,2020-01-02,CETAKAN TB-05,Buah,70,50000,3500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,7633,800.,2020-12-04,Cetak Brosur Kesehatan Olahraga,lembar,755,10000,7550000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,10816,801.,2020-12-01,Cetak Brosur Lingkungan Bersih dan Sehat,lembar,1000,10000,10000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,1116,802.,2020-12-02,Cetak Brosur Penyehatan Lingkungan Pemukiman,lembar,1100,10000,11000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,5232,803.,2020-12-21,Cetak Cover + Jilid,Buah,10,50000,500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,1196,804.,2020-12-11,Cetak Kalender Tema Kesehatan Thn 2021,Buah,183,75000,13725000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,5735,805.,2020-06-02,Cetak Leaflet / Poster Napza,Explr,350,30000,10500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,21614,806.,2020-06-04,Cetak Leaflet Hepatitis,Explr,50,30000,1500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,21614,807.,2020-12-21,Cetak Leaflet Hepatitis,Explr,100,30000,3000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,7615,808.,2020-11-17,Cetak Leaflet IVA dan SADARI,Explr,200,30000,6000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,3283,809.,2020-11-17,Cetak Leaflet Kesehatan Jiwa Thn 2020,Explr,466,30000,13980000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,18864,810.,2020-11-24,Cetak Leaflet Pneumonia Thn 2020,lembar,200,29800,5960000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,8972,811.,2020-04-09,Cetak Leaflet Program PTM Ub. April,Buah,100,30000,3000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,1223,812.,2020-12-02,Cetak Leaflet Tema Kesehatan (Covid 19),lembar,1140,10000,11400000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,1223,813.,2020-12-02,Cetak Leaflet Tema Kesehatan (Covid 19),lembar,210,10000,2100000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,7643,814.,2020-11-20,Cetak Lembar Balik Media Informasi,Explr,22,500000,11000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,8685,815.,2020-12-23,Cetak Roll Up Banner Elektrik,Buah,1,1991659,1991659
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,10563,816.,2020-12-23,Cetak Roll Up Banner Elektrik uk. 85 cm x 200 cm,Buah,23,1991667,45808341
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,7614,817.,2020-12-01,Cetak Spanduk Lingkungan Bersih dan Sehat,Buah,10,200000,2000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,4803,818.,2020-03-19,Cetak Spanduk/Dekorasi,Buah,1,1400000,1400000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,5658,819.,2020-12-01,Cetak Stiker Lingkungan Bersih dan Sehat,lembar,200,5000,1000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,10817,820.,2020-12-02,Cetak Stiker Sanitasi Total Berbasis Masyarakat,lembar,1200,5000,6000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,4503,821.,2020-05-14,Cetak X- Banner,Buah,20,250000,5000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,13396,822.,2020-01-02,Karcis Dewasa (Hari Biasa),Blok,227,47500,10782500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,13396,823.,2020-01-02,Karcis Dewasa (Hari Biasa),Blok,197,47500,9357500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,14096,824.,2020-01-02,Karcis Rawat Umum,lembar,109,47500,5177500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20160,825.,2020-01-02,LEAFLET HIVLEAFLET HIV / AIDS / AIDS,lembar,1000,2500,2500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,2010,826.,2020-12-10,Map Kop  Dinas,Pak,33,119000,3927000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,18091,827.,2020-01-02,PLANG BAHAYA ROKOK RANGKA KAYU UKURAN 40 X 60 CM,Buah,53,58550,3103150
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,18078,828.,2020-01-02,PLANG PERDA KTR,Buah,52,109000,5668000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,18082,829.,2020-01-02,STIKER BONTAK A5 LARANGAN MEROKOK,Buah,160,2400,384000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,18081,830.,2020-01-02,STIKER BONTAK BULAT LARANGAN MEROKOK,Buah,93,1800,167400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,18079,831.,2020-01-02,STIKER OUT DOOR RUMAH TANPA ASAP ROKOK,Buah,422,1950,822900
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,18080,832.,2020-01-02,STIKER PERDA KTR OUT DOOR,Buah,75,6100,457500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,3189,833.,2020-12-10,blanko disposisi surat masuk,Buah,250,31000,7750000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),14089,834.,2020-04-14,BATERAI (KOTAK),kotak,3,10000,30000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),1768,835.,2020-10-13,Baterai 9V,Buah,38,13000,494000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),3509,836.,2020-10-13,Baterai Besar,Buah,28,13000,364000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),3509,837.,2020-11-18,Baterai Besar,Buah,3,13000,39000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),1037,838.,2020-11-18,Baterai kecil,Biji,20,12000,240000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),1866,840.,2020-11-18,Bola lampu philip,Buah,15,61000,915000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),3214,841.,2020-01-02,Isolasi,Buah,1,10000,10000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),1276,844.,2020-11-18,Lampu Philip,Buah,35,40000,1400000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),1882,845.,2020-11-18,Stop kontak,Buah,4,25000,100000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),6034,846.,2020-01-02,Terminal Kabel,Buah,2,33000,66000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),9799,847.,2020-01-02,Test Pen,Buah,1,24500,24500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Listrik dan Elektronik (Lampu Pijar. Battery Kering),3590,848.,2020-01-02,baterai kotak 9 v,Buah,10,15000,150000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan praktek,22341,849.,2020-12-02,Tempat makan edukasi gizi isi piringku,Buah,180,50000,9000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Alat Laboratorium/ Alat Ukur Lainnya,7090,859.,2020-06-15,Virus trabsport Media (VTM),Tes,1014,150000,152100000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19123,860.,2020-01-02,ALETROL TM,Botol,157,18000,2826000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19121,861.,2020-01-02,ANATON SYRUP,Botol,2340,6000,14040000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,16009,862.,2020-01-02,AUTOCHECK 3 IN 1 MULTI MONITORING,Set,3,266000,798000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,1267,863.,2020-11-02,Alkohol,Botol,10,66000,660000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,18049,864.,2020-01-02,BENECHECK PLUS BLOOD GLUCOSE TEST STRIP 50 S,box,35,171230,5993050
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,18050,865.,2020-01-02,BENECHECK PLUS URIC ACID TEST STRIP 25 S,box,90,170205,15318450
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20827,866.,2020-01-02,CAVICUR - TAB BOX / 100,doz,531,70785,37586835
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20829,867.,2020-01-02,CE SPRAY 100 ML,Botol,40,148500,5940000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20829,868.,2020-01-02,CE SPRAY 100 ML,Botol,100,148500,14850000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20828,869.,2020-01-02,CLORETYHYL SPRAY,Kaleng,2,220000,440000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20824,870.,2020-01-02,DEXTROFEN SYR BTL 50 ML,Botol,500,11550,5775000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20824,871.,2020-01-02,DEXTROFEN SYR BTL 50 ML,Botol,1000,11550,11550000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19127,872.,2020-01-02,FERRO FUMARATE ( TTD PHAPROS BUMIL) 60 mg,Tablet,3376,45700,154283200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,21288,873.,2020-01-02,HBSAB STIK,box,15,478500,7177500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,18657,874.,2020-01-02,HYGROMETER & CLOK,Buah,3,352000,1056000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19128,875.,2020-01-02,JAYAMAS ONEMED BLOOD LANCET,box,1,16813,16813
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19133,876.,2020-01-02,JAYAMAS ONEMED BLOOD LANCET BOX,box,69,16750,1155750
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19143,877.,2020-01-02,JAYAMAS ONEMED SAFETY BOX,doz,1,18137,18137
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19144,878.,2020-01-02,JAYAMAS ONEMED SAFETY BOX DOZ,doz,99,18072,1789128
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19142,879.,2020-01-02,"JAYAMAS SAFEGLOVE PF NO (6,5)",Pasang,3499,8032,28103968
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19138,880.,2020-01-02,JAYAMAS SAFEGLOVE PF NO (7),Pasang,3499,8032,28103968
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19141,881.,2020-01-02,"JAYAMAS SAFEGLOVE PF NO 6,5",Pasang,1,10657,10657
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19137,882.,2020-01-02,JAYAMAS SAFEGLOVE PF NO 7,Pasang,1,10657,10657
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20253,883.,2020-01-02,KANTUNG MAYAT,pcs,9,350000,3150000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,18662,884.,2020-01-02,KASA STERIL 16 X 16 ISI 16,box,100,7650,765000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,21584,885.,2020-01-02,Kamolas 120 MG / 5 ML syrup,Botol,7860,5500,43230000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,16446,886.,2020-01-02,LIPID PRO,Unit,4,3300000,13200000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,16447,887.,2020-01-02,LIPID PRO + STRIP,Set,1,3960000,3960000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,16049,891.,2020-01-02,MPM AUTOCHECK 3 IN 1 MULTI MONITORING SYSTEM,Set,3,271700,815100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20942,892.,2020-01-02,NEDDLE FLASHBACK 22 X1,box,116,84917,9850372
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,21578,893.,2020-01-02,ONE CLEAN 1 L,Botol,140,32500,4550000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,21576,894.,2020-01-02,ONE SCRUB 500 ML,Botol,113,91500,10339500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20305,895.,2020-01-02,PLESTERIN BULAT DIAMETER 22 mm ONE MED,box,120,47850,5742000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,21580,896.,2020-01-02,POVIDON 10% 30 ML ONE MED,Botol,285,5100,1453500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,18048,897.,2020-01-02,PTS PANEL LIPID PANEL TEST STRIP 15 S,box,3,1630000,4890000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20257,898.,2020-01-02,PURPLE CAP K3 EDTA 2 ML,Pak,11,137195,1509145
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20258,899.,2020-01-02,PURPLE CAP K3 EDTA 2 ML I,Pak,16,137196,2195136
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,10601,900.,2020-04-27,RApid Test Covid-19,Buah,115,250000,28750000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20826,901.,2020-01-02,RED CAP PLAIN (NO ADDITIVE) 5 ML,Pak,640,1650,1056000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20255,902.,2020-01-02,RED CAP SERUM W /CLOT ACTIVATOR 5 ML,Pak,13,123104,1600352
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20256,903.,2020-01-02,RED CAP SERUM W/CLOT ACTIVATOR 5 ML I,Pak,19,123105,2338995
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20940,904.,2020-01-02,RETINOL (VIT.A) KAPSUL LUNAK 100.000B IU,Kapsul,1350,361,487350
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20941,905.,2020-01-02,RETINOL (VIT.A) KAPSUL LUNAK 100.000B IU KAP,Kapsul,1500,360,540000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20939,906.,2020-01-02,RETINOL ACETATE/RETINOL (VITAMIN A) 200.000 IU,Kapsul,6100,637,3885700
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19140,907.,2020-01-02,SERENITY ALCOHIL SWAB BOX,box,68,11428,777104
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19119,908.,2020-01-02,SOLAFLUS SYRUP,Botol,2280,10000,22800000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,19126,909.,2020-01-02,SOLASIC,kotak,30000,555,16650000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20244,910.,2020-01-02,SWELAB ALFA LYSE - 20 L I,box,1,6600000,6600000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20244,911.,2020-01-02,SWELAB ALFA LYSE - 20 L I,box,2,6600000,13200000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20225,912.,2020-01-02,SWELAB ALFA LYSE - 5 L,box,1,8800000,8800000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20225,913.,2020-01-02,SWELAB ALFA LYSE - 5 L,box,1,8800000,8800000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20225,914.,2020-01-02,SWELAB ALFA LYSE - 5 L,box,1,8800000,8800000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,21577,915.,2020-01-02,TEST PACK OM,box,6,95700,574200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20937,916.,2020-01-02,TIPS FOR MICROPIPETTES-MT-1-UP TO 200 ml (YELLOW TIPS 1000 PCS),box,30,177100,5313000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20938,917.,2020-01-02,TIPS FOR MICROPIPETTES-MT-II-UP TO 1 ml (BLUE TIPS 1000 PCS),box,1,241100,241100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Obat Obatan,20936,918.,2020-01-02,TIPS FOR MICROPIPETTES-MTSP-UP TO 10 ml (WHITE TIPS 100 PCS),box,30,101800,3054000
